score,proximity_score,mean_member_km,nearest_home_m,housing_status,site_code,site_name,council,address,size_ha,site_type,development_potential,previous_use,lat,lon,km_from_glasgow_centre,km_from_glasgow_airport,km_from_cumbernauld_airport,in_airport_frz,map_url
6,2,19.6,,ok,3548,,Glasgow City,BANKBRAE AVENUE/ GLENLORA DRIVE,0.52,Vacant Land,Developable - Medium Term,Unknown,55.818554,-4.3583,7.8,7.1,27.6,False,"https://www.google.com/maps/search/?api=1&query=55.818554,-4.358300"
6,2,15.3,32.7,violation,3959,EASTHALL P.S.,Glasgow City,WELLHOUSE ROAD / GLENBURNIE PLACE / WARE ROAD,0.96,Derelict,Developable - Medium Term,Education,55.863125,-4.128566,8.0,19.1,13.2,False,"https://www.google.com/maps/search/?api=1&query=55.863125,-4.128566"
6,2,20.1,41.3,violation,1473,,Glasgow City,DOVE STREET / NITSHILL ROAD,1.16,Vacant Land,Developable - Short Term,Unknown,55.812402,-4.360849,8.3,7.5,28.1,False,"https://www.google.com/maps/search/?api=1&query=55.812402,-4.360849"
6,2,18.5,21.6,violation,4384,FRM DRUMRY HOUSE,Glasgow City,40 KINFAUNS DRUMCHAPEL,0.69,Vacant Land,Developable - Medium Term,"Residential - Hotels, Hostels etc",55.909068,-4.370498,9.2,6.2,24.6,False,"https://www.google.com/maps/search/?api=1&query=55.909068,-4.370498"
6,2,21.7,,ok,8511691,FRM WORKS,East Renfrewshire,SHANKS WAY BARRHEAD,1.17,Derelict,Developable - Undetermined,Storage,55.809159,-4.392349,10.1,6.8,30.0,False,"https://www.google.com/maps/search/?api=1&query=55.809159,-4.392349"
6,2,17.1,,ok,8.BR1,CANAL SIDE SITE,East Dunbartonshire,MAIN STREET TWECHAR,1.48,Derelict,Developable - Short Term,Recreation & Leisure,55.932464,-4.105375,12.6,21.8,7.9,False,"https://www.google.com/maps/search/?api=1&query=55.932464,-4.105375"
6,2,22.0,1.8,violation,8360306,SALISBURY PL/LILAC AVENUE,West Dunbartonshire,MOUNTBLOW CLYDEBANK,1.8,Derelict,Developable - Medium Term,Residential - Housing,55.9183,-4.436218,13.2,5.9,28.6,False,"https://www.google.com/maps/search/?api=1&query=55.918300,-4.436218"
6,2,19.3,39.6,violation,NL008491977,SITE OF FORMER BURNSIDE COURT TOWER BLOCK (NLMK129,North Lanarkshire,KIRK STREET COATBRIDGE,0.52,Derelict,Developable - Undetermined,Residential - Housing,55.856753,-4.032923,14.0,25.1,10.7,False,"https://www.google.com/maps/search/?api=1&query=55.856753,-4.032923"
6,2,21.7,0.9,violation,NL008501846,PROPOSED HOUSING SITE NLMW1161,North Lanarkshire,COMMUNITY ROAD ORBISTON BELLSHILL,0.87,Vacant Land,Developable - Medium Term,Transport,55.807082,-4.025832,15.5,26.4,16.0,False,"https://www.google.com/maps/search/?api=1&query=55.807082,-4.025832"
6,2,24.3,6.5,violation,NL008502025,FORMER ALLAN & COURSINGTON TOWER BLOCKS (NLMW1374),North Lanarkshire,COURSINGTON ROAD MOTHERWELL,0.71,Derelict,Developable - Medium Term,Residential - Housing,55.793515,-3.980972,18.6,29.5,17.2,False,"https://www.google.com/maps/search/?api=1&query=55.793515,-3.980972"
6,2,23.3,93.8,ok,NL008491323,SITE OF FORMER ST DAVID'S RC PRIMARY SCHOOL,North Lanarkshire,MEADOWHEAD ROAD PLAINS,2.87,Derelict,Developable - Undetermined,Education,55.877548,-3.935469,20.2,31.2,8.4,False,"https://www.google.com/maps/search/?api=1&query=55.877548,-3.935469"
6,2,23.4,30.3,violation,NL008491324,SITE OF FORMER PLAINS PRIMARY SCHOOL,North Lanarkshire,MEADOWHEAD ROAD PLAINS,0.55,Derelict,Developable - Undetermined,Education,55.878511,-3.933662,20.3,31.3,8.4,False,"https://www.google.com/maps/search/?api=1&query=55.878511,-3.933662"
6,2,23.5,137.9,ok,NL008491908,SITE OF FORMER MONKLANDS HOUSE,North Lanarkshire,STANRIGG STREET PLAINS,0.55,Derelict,Developable - Undetermined,Residential - Housing,55.877795,-3.93174,20.4,31.4,8.5,False,"https://www.google.com/maps/search/?api=1&query=55.877795,-3.931740"
6,2,22.8,0.2,violation,NL008381692,SITE OF FORMER ABRONHILL HIGH SCHOOL,North Lanarkshire,LARCH ROAD ABRONHILL CUMBERNAULD,2.69,Derelict,Developable - Undetermined,Education,55.958565,-3.952456,22.0,31.8,2.2,True,"https://www.google.com/maps/search/?api=1&query=55.958565,-3.952456"
6,0,41.2,,ok,8460350,H MCNEIL BATHS,Inverclyde,BRACHELSTON ROAD GREENOCK,0.98,Derelict,Developable - Medium Term,Recreation & Leisure,55.946059,-4.774181,33.9,23.1,49.5,False,"https://www.google.com/maps/search/?api=1&query=55.946059,-4.774181"
6,0,43.9,,unscreened,8460514,,Inverclyde,KIRN DRIVE GOUROCK,1.44,Derelict,Developable - Medium Term,Recreation & Leisure,55.949297,-4.820405,36.8,25.9,52.3,False,"https://www.google.com/maps/search/?api=1&query=55.949297,-4.820405"
6,0,42.1,,unscreened,8375294,PLOT 1A,South Lanarkshire,SOUTH FAULDS RD LANARK CALDWELLSIDE IE,1.14,Vacant Land,Developable - Medium Term,Unknown,55.67604,-3.750197,37.6,47.8,33.6,False,"https://www.google.com/maps/search/?api=1&query=55.676040,-3.750197"
6,0,48.2,,ok,2014,N,East Ayrshire,FURNACE ROAD MUIRKIRK,1.87,Vacant Land,Developable - Medium Term,Unknown,55.518824,-4.064183,39.6,45.1,48.1,False,"https://www.google.com/maps/search/?api=1&query=55.518824,-4.064183"
5,3,13.4,0.3,violation,4052,,Glasgow City,MOIR STREET,0.54,Vacant Land,Developable - Medium Term,Transport,55.855742,-4.24164,0.9,12.1,19.2,False,"https://www.google.com/maps/search/?api=1&query=55.855742,-4.241640"
5,3,13.9,82.3,ok,4337,NYE BEVAN HOUSE,Glasgow City,INDIA STREET/ ELMBANK CRESCENT,0.43,Vacant Land,Developable - Medium Term,Offices,55.863908,-4.269279,1.1,10.3,20.3,False,"https://www.google.com/maps/search/?api=1&query=55.863908,-4.269279"
5,3,13.5,33.1,violation,2802,POSSILPARK H.S.,Glasgow City,ARDOCH STREET/ CARBETH STREET.,0.55,Derelict,Developable - Medium Term,Education,55.881817,-4.255758,2.7,11.3,18.6,False,"https://www.google.com/maps/search/?api=1&query=55.881817,-4.255758"
5,2,15.6,17.9,violation,3522,,Glasgow City,FLEURS AVENUE,0.94,Derelict,Developable - Undetermined,Transport,55.84598,-4.300168,3.1,8.6,22.9,False,"https://www.google.com/maps/search/?api=1&query=55.845980,-4.300168"
5,3,13.3,0.3,violation,1683,N.I.S.A.,Glasgow City,SPRINGFIELD ROAD KINNEAR ROAD GAILES STREET,2.16,Derelict,Developable - Medium Term,Residential - Housing,55.847359,-4.204734,3.4,14.5,17.9,False,"https://www.google.com/maps/search/?api=1&query=55.847359,-4.204734"
5,3,13.1,70.9,ok,616,,Glasgow City,WEST OF NO 83 TODD STREET.,1.61,Derelict,Developable - Short Term,Residential - Housing,55.858569,-4.201055,3.4,14.6,16.9,False,"https://www.google.com/maps/search/?api=1&query=55.858569,-4.201055"
5,2,15.8,93.7,ok,3939,,Glasgow City,BROOMLOAN ROAD/ HINSHELWOOD DRIVE,0.64,Vacant Land,Developable - Short Term,Residential - Housing,55.85195,-4.311513,3.5,7.8,23.2,False,"https://www.google.com/maps/search/?api=1&query=55.851950,-4.311513"
5,3,13.5,109.0,ok,554,,Glasgow City,WEST OF NO 71 ROBROYSTON ROAD.,2.06,Vacant Land,Developable - Short Term,Unknown,55.879594,-4.193787,4.6,15.1,15.3,False,"https://www.google.com/maps/search/?api=1&query=55.879594,-4.193787"
5,2,15.5,147.8,ok,2680,ST SCHOLASTICA'S,Glasgow City,ST SCHOLASTICA'S SCHOOL/ARNISDALE ROAD.,2.4,Derelict,Unknown (uncertain/insufficient information),Education,55.865626,-4.123764,8.3,19.4,12.8,False,"https://www.google.com/maps/search/?api=1&query=55.865626,-4.123764"
5,2,20.2,,ok,8511603,FORMER DEPOT,East Renfrewshire,THE HURLET BARRHEAD,1.7,Derelict,Developable - Undetermined,Transport,55.817845,-4.369927,8.4,6.7,28.3,False,"https://www.google.com/maps/search/?api=1&query=55.817845,-4.369927"
5,2,18.7,,ok,3659,DRUMCHAPEL T.C.,Glasgow City,20-40 HECLA SQUARE / HECLA PLACE,0.59,Vacant Land,Developable - Medium Term,Retailing,55.909788,-4.374623,9.4,6.1,24.9,False,"https://www.google.com/maps/search/?api=1&query=55.909788,-4.374623"
5,2,18.6,,ok,3660,DRUMCHAPEL T.C.,Glasgow City,43 - 51 HECLA SQUARE,0.64,Vacant Land,Developable - Medium Term,Retailing,55.90937,-4.373941,9.4,6.1,24.9,False,"https://www.google.com/maps/search/?api=1&query=55.909370,-4.373941"
5,2,21.3,57.0,ok,8511703,BOWERWALLS BUSINES,East Renfrewshire,2/4 BOWERWALLS PLACE BARRHEAD,0.62,Vacant Land,Developable - Short Term,Residential - Housing,55.807004,-4.37929,9.6,7.4,29.4,False,"https://www.google.com/maps/search/?api=1&query=55.807004,-4.379290"
5,2,19.2,0.1,violation,3243,CLEDDENS PRIMARY,Glasgow City,KATEWELL AVENUE,2.09,Vacant Land,Developable - Short Term,Education,55.915996,-4.3827,10.3,6.4,25.3,False,"https://www.google.com/maps/search/?api=1&query=55.915996,-4.382700"
5,2,22.7,,ok,8510609,CRAIGIELEA DRIVE (NORTH),Renfrewshire,CRAIGIELEA DRIVE (NORTH) PAISLEY (FERGUSLIE),0.63,Vacant Land,Developable - Short Term,Residential - Housing,55.851854,-4.446613,12.0,1.7,31.0,True,"https://www.google.com/maps/search/?api=1&query=55.851854,-4.446613"
5,2,18.5,,ok,NL008491636,VACANT YARD,North Lanarkshire,GARTGILL ROAD COATBRIDGE,0.42,Derelict,Developable - Undetermined,Residential - Housing,55.877382,-4.046247,13.3,24.3,8.9,False,"https://www.google.com/maps/search/?api=1&query=55.877382,-4.046247"
5,2,18.8,,ok,NL008491234,SITE OF FORMER GLENBOIG PRIMARY SCHOOL SITE,North Lanarkshire,WHITELAW AVENUE RAMOAN GLENBOIG,0.48,Derelict,Developable - Undetermined,Education,55.889179,-4.037241,14.1,24.9,7.4,False,"https://www.google.com/maps/search/?api=1&query=55.889179,-4.037241"
5,2,18.6,,ok,NL008380172,WESTFIELD POINT INDUSTRIAL SITE (NLN00334),North Lanarkshire,ORCHARDTON ROAD ORCHARDTON WOODS CUMBERNAULD,1.24,Derelict,Developable - Short Term,Prepared Ground,55.933658,-4.057074,15.0,24.7,4.9,True,"https://www.google.com/maps/search/?api=1&query=55.933658,-4.057074"
5,1,27.9,0.0,violation,350825,,Renfrewshire,HIGHCRAIG AVENUE (EAST) JOHNSTONE,1.63,Derelict,Developable - Medium Term,Education,55.826637,-4.524675,17.2,7.2,36.5,False,"https://www.google.com/maps/search/?api=1&query=55.826637,-4.524675"
5,1,28.1,0.2,violation,350824,,Renfrewshire,HIGHCRAIG AVENUE (WEST) JOHNSTONE,1.59,Derelict,Developable - Medium Term,Education,55.825308,-4.52767,17.4,7.4,36.8,False,"https://www.google.com/maps/search/?api=1&query=55.825308,-4.527670"
5,1,28.9,70.7,ok,8410078,ST JAMES RETAIL PARK,West Dunbartonshire,GLASGOW ROAD DUMBARTON,1.96,Derelict,Developable - Short Term,Recreation & Leisure,55.944673,-4.557131,21.2,11.7,35.9,False,"https://www.google.com/maps/search/?api=1&query=55.944673,-4.557131"
5,1,28.4,2.0,violation,NL008502033,GOWKTHRAPPLE NORTH WEST ALLERSHAW AND BIRKSHAW TOW,North Lanarkshire,ALLERSHAW PLACE GOWKTHRAPPLE WISHAW,1.83,Derelict,Developable - Medium Term,Residential - Housing,55.762506,-3.931007,22.9,33.5,20.9,False,"https://www.google.com/maps/search/?api=1&query=55.762506,-3.931007"
5,1,28.6,105.8,ok,NL008501785,SITE OF FORMER CASTLEHILL PRIMARY SCHOOL,North Lanarkshire,BIRKSHAW BRAE GOWKTHRAPPLE WISHAW,1.56,Derelict,Developable - Medium Term,Education,55.761826,-3.926256,23.2,33.8,21.1,False,"https://www.google.com/maps/search/?api=1&query=55.761826,-3.926256"
5,1,25.5,0.8,violation,NL008490437,LAND ADJACENT TO 68 MAIN STREET,North Lanarkshire,MAIN STREET CALDERCRUIX,0.6,Derelict,Developable - Undetermined,Residential - Housing,55.88792,-3.885008,23.4,34.4,9.1,False,"https://www.google.com/maps/search/?api=1&query=55.887920,-3.885008"
5,1,38.5,,unscreened,67,N,East Ayrshire,HIGH ST. NEWMILNS,0.55,Vacant Land,Developable - Medium Term,Unknown,55.609149,-4.325164,28.0,29.4,43.5,False,"https://www.google.com/maps/search/?api=1&query=55.609149,-4.325164"
5,0,41.6,,unscreened,8460512,FMR GREENOCK ACAEDEMY,Inverclyde,MADEIRA STREET GREENOCK,1.0,Vacant Land,Developable - Short Term,Education,55.956817,-4.779854,34.6,23.9,49.8,False,"https://www.google.com/maps/search/?api=1&query=55.956817,-4.779854"
4,3,14.1,,unscreened,3807,CITY WHARF,Glasgow City,CHEAPSIDE STREET WARROCH STREET,0.73,Vacant Land,Developable - Short Term,Other General Industry,55.857851,-4.271691,1.0,10.2,20.7,False,"https://www.google.com/maps/search/?api=1&query=55.857851,-4.271691"
4,3,13.3,,unscreened,4172,ST JAMES'S P.S.,Glasgow City,STEVENSON STREET GREEN STREET,0.8,Vacant Land and Buildings,Developable - Medium Term,Education,55.85275,-4.233223,1.5,12.6,19.0,False,"https://www.google.com/maps/search/?api=1&query=55.852750,-4.233223"
4,3,13.1,,unscreened,1812,,Glasgow City,80 MELBOURNE ST,0.9,Vacant Land,Developable - Short Term,Other General Industry,55.85801,-4.228635,1.7,12.9,18.4,False,"https://www.google.com/maps/search/?api=1&query=55.858010,-4.228635"
4,3,13.1,,unscreened,3484,MEAT MARKET (S),Glasgow City,BELLGROVE STREET GRAHAMS SQUARE/ GALLOWGATE,1.52,Vacant Land,Developable - Short Term,Manufacturing,55.856892,-4.227341,1.8,13.0,18.4,False,"https://www.google.com/maps/search/?api=1&query=55.856892,-4.227341"
4,3,13.6,,unscreened,1833,,Glasgow City,CARSTAIRS STREET COLVEND STREET/ FRENCH STREET,0.4,Vacant Land,Developable - Short Term,Unknown,55.84118,-4.220979,2.8,13.6,19.1,False,"https://www.google.com/maps/search/?api=1&query=55.841180,-4.220979"
4,2,15.5,,unscreened,3692,,Glasgow City,BROOMLOAN ROAD,2.55,Derelict,Developable - Medium Term,Residential - Housing,55.857187,-4.309267,3.4,7.8,22.8,False,"https://www.google.com/maps/search/?api=1&query=55.857187,-4.309267"
4,3,14.7,,unscreened,295,,Glasgow City,NORTH OF 67 COLLINA STREET,1.88,Derelict,Developable - Short Term,Unknown,55.892536,-4.298204,4.7,9.0,20.7,False,"https://www.google.com/maps/search/?api=1&query=55.892536,-4.298204"
4,3,14.2,,unscreened,3232,,Glasgow City,41-125 EASTERHILL ST.,0.66,Derelict,Developable - Medium Term,Unknown,55.841193,-4.174469,5.4,16.5,16.9,False,"https://www.google.com/maps/search/?api=1&query=55.841193,-4.174469"
4,3,14.2,,unscreened,812,,Glasgow City,E OF BRAIDFAULD STREET,1.51,Derelict,Developable - Medium Term,Transport,55.840626,-4.174549,5.4,16.5,17.0,False,"https://www.google.com/maps/search/?api=1&query=55.840626,-4.174549"
4,2,19.8,,unscreened,3822,,Glasgow City,PRESTWICK STREET / LEVERN BRIDGE ROAD,0.47,Derelict,Developable - Undetermined,Unknown,55.818694,-4.362683,8.0,6.9,27.8,False,"https://www.google.com/maps/search/?api=1&query=55.818694,-4.362683"
4,2,19.3,,unscreened,8360257,NORTHERN SITE,West Dunbartonshire,JOHN KNOX STREET CLYDEBANK,0.53,Derelict,Developable - Medium Term,Residential - Housing,55.894176,-4.390927,9.4,4.1,26.2,True,"https://www.google.com/maps/search/?api=1&query=55.894176,-4.390927"
4,2,18.8,,unscreened,4060,DRUMRY P.S.,Glasgow City,DRUMRY ROAD EAST DUNKENNY ROAD / ABBOTSHALL AV,1.93,Derelict,Developable - Short Term,Education,55.90918,-4.377258,9.5,6.0,25.1,False,"https://www.google.com/maps/search/?api=1&query=55.909180,-4.377258"
4,2,21.6,,unscreened,8360307,ADULT TRAINING CENTRE,West Dunbartonshire,AUCHENTOSHAN CLYDEBANK,0.77,Derelict,Developable - Short Term,Education,55.921885,-4.427223,12.9,6.3,28.0,False,"https://www.google.com/maps/search/?api=1&query=55.921885,-4.427223"
4,2,18.9,,unscreened,NL008491226,LAND SOUTH OF FORMER TRAVELLERS SITE,North Lanarkshire,MOLLINSBURN ROAD ANNATHILL,0.61,Derelict,Developable - Short Term,Recreation & Leisure,55.911157,-4.036922,14.9,25.3,5.4,False,"https://www.google.com/maps/search/?api=1&query=55.911157,-4.036922"
4,2,20.5,,unscreened,NL008492020,SITE OF FORMER FOUR STOREY COUNCIL HOUSES BLOCKS (,North Lanarkshire,BURLEIGH PLACE SHAWHEAD COATBRIDGE,1.48,Derelict,Developable - Short Term,Residential - Housing,55.845929,-4.012981,15.3,26.4,11.6,False,"https://www.google.com/maps/search/?api=1&query=55.845929,-4.012981"
4,2,24.2,,unscreened,NL008502024,FORMER DRAFFEN TOWER (HOUSING SITE NLMW1373),North Lanarkshire,DRAFFEN STREET MOTHERWELL,0.68,Derelict,Developable - Medium Term,Residential - Housing,55.794009,-3.98323,18.5,29.3,17.2,False,"https://www.google.com/maps/search/?api=1&query=55.794009,-3.983230"
4,2,23.3,,unscreened,NL008491959,MADE GROUND - FORMER AIRDRIE & NEWHOUSE BRANCH LIN,North Lanarkshire,GIBB STREET CHAPELHALL,1.59,Vacant Land,Developable - Short Term,Transport,55.84481,-3.951875,19.1,30.3,11.7,False,"https://www.google.com/maps/search/?api=1&query=55.844810,-3.951875"
4,1,25.4,,unscreened,NL008502035,LAND TO SOUTH OF EVANS HALSHAW,North Lanarkshire,DALZELL DRIVE MOTHERWELL,0.84,Derelict,Developable - Medium Term,Other,55.780223,-3.975992,19.5,30.2,18.7,False,"https://www.google.com/maps/search/?api=1&query=55.780223,-3.975992"
4,1,27.8,,unscreened,NL008501682,SITE OF FORMER COUNCIL FLATS (NOS 23-81),North Lanarkshire,INNERLEITHEN DRIVE COLTNESS WISHAW,0.46,Derelict,Developable - Undetermined,Residential - Housing,55.790331,-3.906704,23.1,34.1,18.2,False,"https://www.google.com/maps/search/?api=1&query=55.790331,-3.906704"
4,1,29.2,,unscreened,NL008501502,SITE OF FORMER PATHER FARM / TAILYBRUSH,North Lanarkshire,DIMSDALE ROAD WISHAW,1.24,Derelict,Developable - Short Term,Agriculture,55.762663,-3.911187,24.0,34.7,21.2,False,"https://www.google.com/maps/search/?api=1&query=55.762663,-3.911187"
4,1,30.8,,unscreened,NL008500176,LAND TO THE REAR OF SHOTTS NURSERY CENTRE,North Lanarkshire,QUARRY ROAD SHOTTS,0.42,Derelict,Developable - Undetermined,Education,55.823063,-3.812076,28.1,39.2,17.6,False,"https://www.google.com/maps/search/?api=1&query=55.823063,-3.812076"
4,0,43.6,,unscreened,8460482,FMR FLATS/SHOPS,Inverclyde,CUMBERLAND WALK CUMBERLAND ROAD GREENOCK,0.75,Derelict,Developable - Medium Term,Residential - Housing,55.941601,-4.81613,36.3,25.4,52.1,False,"https://www.google.com/maps/search/?api=1&query=55.941601,-4.816130"
3,3,13.6,,unscreened,4333,,Glasgow City,GARSCUBE ROAD/ HOPEHILL ROAD,0.57,Derelict,Developable - Undetermined,Manufacturing,55.877889,-4.266546,2.4,10.5,19.4,False,"https://www.google.com/maps/search/?api=1&query=55.877889,-4.266546"
3,2,19.5,,unscreened,4355,GOWANBANK PS,Glasgow City,PS,1.94,Vacant Land and Buildings,Developable - Medium Term,Education,55.818974,-4.356506,7.6,7.1,27.5,False,"https://www.google.com/maps/search/?api=1&query=55.818974,-4.356506"
3,2,20.0,,unscreened,4362,300 NITSHILL ROAD,Glasgow City,300 NITSHILL ROAD,0.52,Derelict,Developable - Medium Term,Community & Health,55.814578,-4.361731,8.2,7.3,28.0,False,"https://www.google.com/maps/search/?api=1&query=55.814578,-4.361731"
3,2,15.6,,unscreened,4503,FORMER SOCIAL CARE FACILITY,Glasgow City,WARDIE ROAD SHANDWICK STREET,1.02,Vacant Land and Buildings,Unknown (uncertain/insufficient information),"Residential - Hotels, Hostels etc",55.867036,-4.119654,8.6,19.7,12.5,False,"https://www.google.com/maps/search/?api=1&query=55.867036,-4.119654"
3,2,21.9,,unscreened,8511613,TRACEY'S YARD,East Renfrewshire,CARLIBAR ROAD BARRHEAD,0.54,Derelict,Developable - Undetermined,Transport,55.805964,-4.392584,10.3,7.1,30.2,False,"https://www.google.com/maps/search/?api=1&query=55.805964,-4.392584"
3,2,18.9,,unscreened,NL008491142,FORMER TRAVELLERS' SITE,North Lanarkshire,MOLLINSBURN ROAD ANNATHILL,1.02,Derelict,Developable - Short Term,Community & Health,55.911572,-4.037359,14.9,25.3,5.4,False,"https://www.google.com/maps/search/?api=1&query=55.911572,-4.037359"
3,2,21.6,,unscreened,NL008491729,FORMER DALMACOUTTER WASTE TRANSFER STATION,North Lanarkshire,STIRLING ROAD AIRDRIE,1.25,Derelict,Developable - Short Term,Community & Health,55.884784,-3.971054,18.1,29.0,7.1,False,"https://www.google.com/maps/search/?api=1&query=55.884784,-3.971054"
3,2,21.3,,unscreened,NL008382027,FLEMING HOUSE (VACANT),North Lanarkshire,TRYST ROAD CUMBERNAULD,0.4,Derelict,Developable - Undetermined,Offices,55.948238,-3.986818,19.6,29.4,0.3,True,"https://www.google.com/maps/search/?api=1&query=55.948238,-3.986818"
3,0,61.4,,unscreened,6175,FORMER HOUSING,East Ayrshire,DALHANNA DRIVE NEW CUMNOCK,0.52,Vacant Land,Developable - Short Term,Residential - Housing,55.392909,-4.180103,51.9,55.0,63.1,False,"https://www.google.com/maps/search/?api=1&query=55.392909,-4.180103"
2,3,13.1,,unscreened,4171,GOLFHILL P.S.,Glasgow City,FIRPARK STREET HANSON STREET CIRCUS DRIVE,1.44,Vacant Land and Buildings,Developable - Short Term,Education,55.862955,-4.227033,1.9,12.9,18.0,False,"https://www.google.com/maps/search/?api=1&query=55.862955,-4.227033"
2,3,13.5,,unscreened,356,,Glasgow City,SOUTH OF 79 ELLESMERE STREET APPLECROSS ST,0.49,Vacant Land,Developable - Short Term,Utility Services,55.87756,-4.259524,2.2,11.0,19.0,False,"https://www.google.com/maps/search/?api=1&query=55.877560,-4.259524"
2,3,14.4,,unscreened,3815,,Glasgow City,21 BLAIRTUMMOCK ROAD,0.6,Derelict,Unknown (uncertain/insufficient information),Manufacturing,55.867932,-4.153427,6.5,17.5,14.0,False,"https://www.google.com/maps/search/?api=1&query=55.867932,-4.153427"
2,2,17.9,,unscreened,NL008491645,SITE OF FORMER DRUMPARK SCHOOL,North Lanarkshire,COATBRIDGE ROAD COATBRIDGE,2.02,Derelict,Developable - Short Term,Education,55.85664,-4.067254,11.8,23.0,11.5,False,"https://www.google.com/maps/search/?api=1&query=55.856640,-4.067254"
2,2,19.6,,unscreened,NL008491395,INDUSTRIAL SITE NLC00470,North Lanarkshire,STOBCROSS STREET COATBRIDGE,0.57,Derelict,Developable - Undetermined,Manufacturing,55.858693,-4.026505,14.4,25.5,10.4,False,"https://www.google.com/maps/search/?api=1&query=55.858693,-4.026505"
2,2,20.4,,unscreened,NL008492021,FORMER COUNCIL HOUSES,North Lanarkshire,DUNOTTAR AVENUE COATBRIDGE,0.58,Derelict,Developable - Short Term,Residential - Housing,55.845682,-4.014869,15.1,26.3,11.6,False,"https://www.google.com/maps/search/?api=1&query=55.845682,-4.014869"
2,2,24.6,,unscreened,NL008501840,PROPOSED HOUSING SITE NLMW1224,North Lanarkshire,MABEL STREET MOTHERWELL,0.64,Derelict,Developable - Short Term,Residential - Housing,55.784444,-3.987848,18.7,29.4,18.3,False,"https://www.google.com/maps/search/?api=1&query=55.784444,-3.987848"
2,1,25.9,,unscreened,NL008501521,LAND AT 137 CRAIGTNUEK STREET,North Lanarkshire,CRAIGNEUK STREET CRAIGNEUK WISHAW,0.47,Derelict,Developable - Medium Term,Residential - Housing,55.781641,-3.96152,20.3,31.0,18.6,False,"https://www.google.com/maps/search/?api=1&query=55.781641,-3.961520"
2,1,39.4,,unscreened,8460049,,Inverclyde,RUE END STREET SCOTTS DRY DOCK GREENOCK,0.8,Derelict,Developable - Medium Term,Transport,55.944835,-4.744189,32.1,21.3,47.6,False,"https://www.google.com/maps/search/?api=1&query=55.944835,-4.744189"
2,1,39.5,,unscreened,8460011,,Inverclyde,RUE END STREET VICTORIA HARBOUR GREENOCK,1.52,Derelict,Developable - Medium Term,Transport,55.944414,-4.746546,32.2,21.4,47.7,False,"https://www.google.com/maps/search/?api=1&query=55.944414,-4.746546"
2,1,39.8,,unscreened,8460014,,Inverclyde,KILMUN ROAD STRONE FARM GREENOCK,0.55,Derelict,Developable - Medium Term,Unknown,55.938841,-4.750956,32.3,21.4,48.0,False,"https://www.google.com/maps/search/?api=1&query=55.938841,-4.750956"
1,3,14.5,,unscreened,4339,,Glasgow City,STANLEY STREET/ MILNPARK STREET,0.7,Derelict,Developable - Short Term,Other General Industry,55.850788,-4.27842,1.6,9.9,21.5,False,"https://www.google.com/maps/search/?api=1&query=55.850788,-4.278420"
1,3,13.5,,unscreened,2230,,Glasgow City,DALMARNOCK ROAD/ MORDAUNT STREET/ BALTIC STREET,1.37,Derelict,Developable - Short Term,Manufacturing,55.842685,-4.215762,3.0,13.9,18.8,False,"https://www.google.com/maps/search/?api=1&query=55.842685,-4.215762"
1,2,20.5,,unscreened,350816,,Renfrewshire,SEEDHILL ROAD (AUCHENTORLIE) PAISLEY (EAST),0.82,Vacant Land and Buildings,Developable - Short Term,Residential - Housing,55.842683,-4.399808,9.2,3.3,28.6,True,"https://www.google.com/maps/search/?api=1&query=55.842683,-4.399808"
1,1,31.3,,unscreened,8410332,HEATHER AVENUE,West Dunbartonshire,LENNOX STREET ALEXANDRIA,1.7,Derelict,Developable - Medium Term,Manufacturing,55.991479,-4.579722,25.2,16.7,37.6,False,"https://www.google.com/maps/search/?api=1&query=55.991479,-4.579722"
1,1,39.8,,unscreened,8460222,,Inverclyde,DOCK BREAST EAST INDIA HARBOUR GREENOCK,1.55,Derelict,Developable - Medium Term,Manufacturing,55.946399,-4.749842,32.5,21.7,47.9,False,"https://www.google.com/maps/search/?api=1&query=55.946399,-4.749842"
0,3,13.0,,unscreened,4006,HAGHILL P.S.,Glasgow City,MARWICK STREET/ WALTER STREET / AITKEN STREET,0.56,Vacant Land and Buildings,Developable - Short Term,Education,55.861872,-4.206819,3.1,14.2,17.0,False,"https://www.google.com/maps/search/?api=1&query=55.861872,-4.206819"
0,3,14.4,,unscreened,8445348,,South Lanarkshire,HARRIET STREET RUTHERGLEN,0.41,Derelict,Developable - Medium Term,Other General Industry,55.826298,-4.219891,4.1,14.1,20.1,False,"https://www.google.com/maps/search/?api=1&query=55.826298,-4.219891"
0,2,20.6,,unscreened,8360297,CABLE DEPOT ROAD WEST,West Dunbartonshire,CABLE DEPOT ROAD CLYDEBANK,0.62,Derelict,Developable - Medium Term,Other General Industry,55.903514,-4.41534,11.2,4.4,27.5,True,"https://www.google.com/maps/search/?api=1&query=55.903514,-4.415340"
0,2,22.3,,unscreened,8510505,OAKSHAW BRAE (WEST),Renfrewshire,OAKSHAW BRAE (WEST) PAISLEY (CENTRAL),0.4,Vacant Land and Buildings,Developable - Medium Term,Education,55.84524,-4.435222,11.3,2.3,30.6,True,"https://www.google.com/maps/search/?api=1&query=55.845240,-4.435222"
